sample_id,onset,offset,label
13323,0.0,10.0,56
13324,0.0,10.0,56
13325,0.0,2.22,56
13326,0.0,10.0,10
13327,0.0,10.0,10
13328,0.0,4.69,10
13329,0.0,8.34,15
13330,1.89,10.0,24
13331,0.0,8.11,24
13343,0.0,10.0,77
13344,0.03,10.0,3
13345,0.0,10.0,3
13346,0.0,10.0,3
13347,0.8,10.0,46
13348,0.0,9.2,46
13349,0.03,10.0,52
13350,0.0,5.08,52
13351,2.87,7.12,32
13352,1.76,8.24,19
13353,6.95,9.98,83
13355,2.83,7.17,81
13356,2.83,7.17,15
13357,0.01,10.0,49
13358,0.0,10.0,49
13359,0.0,3.81,49
13360,0.0,7.36,74
13361,0.0,1.5,12
13363,3.92,6.08,45
13364,4.22,10.0,39
13365,0.0,10.0,39
13366,0.0,5.78,39
13367,0.0,9.78,63
13368,3.5,6.5,28
13369,2.99,10.0,26
13370,0.0,10.0,26
13371,0.0,10.0,26
13372,0.78,9.22,71
13373,0.0,10.0,30
13374,0.0,10.0,30
13375,0.0,10.0,30
13376,0.0,10.0,30
13377,0.0,10.0,30
13385,1.98,8.02,69
13386,0.14,10.0,3
13387,0.0,10.0,3
13388,0.0,10.0,3
13389,0.0,10.0,3
13390,3.61,7.1,54
13391,1.01,10.0,13
13392,0.0,10.0,13
13393,0.0,6.06,13
13394,0.04,9.79,44
13398,0.01,10.0,10
13399,0.0,10.0,10
13400,0.0,3.0,80
13403,6.76,9.65,69
13404,0.05,2.76,37
13405,0.05,10.0,9
13407,0.0,8.33,67
13408,0.0,10.0,2
13409,0.0,10.0,2
13410,0.0,10.0,2
13411,3.63,6.37,62
13412,4.59,10.0,38
13413,4.6,9.98,84
13416,2.78,4.6,9
13418,0.0,10.0,26
13419,0.0,10.0,26
13420,0.0,3.0,30
13421,2.94,7.06,9
13422,0.0,10.0,82
13423,0.0,7.83,14
13425,6.41,10.0,59
13426,0.0,10.0,59
13427,0.0,9.98,59
13428,2.3,10.0,17
13429,0.0,9.97,17
13430,0.01,10.0,50
13431,0.0,6.17,50
13432,3.17,6.83,83
13433,1.62,10.0,56
13434,0.0,10.0,56
13435,0.0,10.0,56
13436,0.0,10.0,56
13437,0.0,8.38,56
13443,0.0,6.93,32
13444,0.0,4.28,25
13445,1.61,10.0,49
13446,0.0,10.0,49
13447,0.0,10.0,49
13448,0.0,10.0,49
13449,0.0,10.0,49
13450,0.0,6.2,34
13452,2.79,10.0,42
13453,0.0,10.0,42
13454,0.0,10.0,42
13458,0.0,10.0,57
13459,0.0,4.77,57
13460,3.09,10.0,2
13461,0.01,6.97,32
13462,0.01,10.0,17
13463,0.0,10.0,17
13470,4.59,10.0,42
13471,0.0,10.0,42
13472,0.0,10.0,42
13473,0.0,10.0,42
13474,0.0,8.33,45
13475,0.0,10.0,64
13476,4.1,10.0,16
13477,0.0,5.9,16
13485,0.63,10.0,72
13487,0.0,10.0,16
13488,1.54,10.0,32
13489,0.0,8.45,32
13490,0.0,10.0,38
13491,0.0,10.0,63
13492,0.0,10.0,60
13493,0.0,10.0,60
13494,0.0,10.0,60
13495,3.61,10.0,13
13496,0.0,10.0,13
13497,0.02,4.35,17
13498,0.47,9.53,65
13499,0.0,8.61,36
13500,0.0,9.12,64
13502,0.0,10.0,17
13503,0.0,10.0,3
13504,0.0,10.0,3
13505,0.0,10.0,3
13506,0.79,10.0,53
13507,0.0,10.0,53
13508,0.0,9.2,53
13509,1.0,10.0,26
13510,0.0,10.0,26
13511,0.0,10.0,26
13516,0.71,9.29,73
13518,0.0,10.0,48
13519,0.0,10.0,36
13520,0.0,10.0,36
13522,0.0,10.0,76
13523,0.0,10.0,69
13524,0.0,10.0,29
13525,0.0,10.0,29
13526,0.0,10.0,29
13527,0.0,10.0,29
13528,1.17,10.0,1
13529,0.0,10.0,1
13530,0.0,10.0,1
13531,0.0,10.0,59
13532,1.93,8.07,3
13533,4.2,10.0,51
13534,0.0,10.0,51
13535,0.0,5.8,51
13545,0.0,8.06,65
13546,0.91,10.0,27
13547,0.0,10.0,27
13548,0.0,10.0,27
13549,0.0,10.0,27
13550,0.0,10.0,27
13556,0.0,3.0,82
13557,0.0,10.0,69
13558,0.0,10.0,69
13559,0.0,10.0,69
13560,0.0,10.0,69
13561,0.0,5.85,69
13562,0.0,2.54,71
13563,0.0,3.0,42
13564,3.91,10.0,59
13565,0.0,7.52,59
13566,0.0,10.0,53
13567,0.0,10.0,53
13568,0.0,10.0,53
13569,0.0,10.0,53
13570,0.0,10.0,53
13571,0.0,10.0,53
13572,0.0,8.22,47
13574,0.95,10.0,18
13575,0.0,10.0,18
13576,0.0,10.0,18
13577,0.0,10.0,18
13578,0.0,10.0,18
13579,0.0,4.87,44
13580,1.41,10.0,7
13581,0.0,10.0,7
13582,0.0,10.0,7
13583,0.0,9.96,7
13584,0.0,9.84,82
13585,0.02,10.0,30
13586,0.0,10.0,30
13587,0.0,10.0,30
13590,0.0,10.0,30
13591,0.0,7.47,67
13592,2.74,10.0,1
13593,0.0,7.25,1
13594,0.0,10.0,36
13595,0.0,10.0,28
13596,0.0,2.43,32
13597,1.71,10.0,61
13599,1.51,10.0,71
13600,0.0,10.0,71
13601,0.0,4.81,71
13605,0.37,10.0,53
13606,0.0,10.0,53
13607,0.0,10.0,53
13608,0.0,10.0,53
13609,0.0,10.0,53
13610,0.0,10.0,53
13611,0.0,10.0,53
13612,0.09,9.91,14
13613,0.0,10.0,73
13614,0.32,10.0,2
13615,0.0,10.0,2
13617,0.0,10.0,53
13618,0.0,10.0,53
13619,0.0,10.0,53
13620,0.0,10.0,53
13621,0.0,10.0,53
13622,0.0,10.0,53
13623,0.0,10.0,53
13624,0.0,3.04,17
13626,0.0,10.0,64
13627,0.0,10.0,64
13633,4.31,5.69,83
13634,0.0,7.22,73
13636,0.0,10.0,21
13637,0.0,10.0,21
13638,0.0,10.0,21
13639,0.0,10.0,31
13640,0.0,10.0,31
13641,0.0,10.0,31
13642,4.26,10.0,44
13643,0.0,5.74,44
13644,0.89,10.0,64
13645,0.0,9.1,64
13646,0.0,10.0,59
13647,0.0,10.0,59
13648,0.0,10.0,59
13649,0.0,10.0,59
13650,0.0,10.0,59
13651,2.37,10.0,4
13652,0.0,8.69,4
13653,1.72,10.0,60
13654,0.0,8.28,60
13655,0.32,10.0,29
13656,0.0,10.0,29
13657,0.0,10.0,29
13658,2.33,10.0,42
13659,0.0,10.0,42
13661,0.01,10.0,40
13664,0.25,9.68,73
13665,0.4,10.0,18
13666,0.0,10.0,18
13667,0.0,10.0,69
13668,0.0,10.0,36
13669,0.0,10.0,36
13670,0.0,10.0,36
13671,0.0,10.0,36
13672,0.0,10.0,36
13674,0.0,3.09,35
13677,0.6,10.0,72
13678,0.0,9.41,72
13679,0.01,10.0,39
13681,0.01,7.17,35
13682,0.0,10.0,49
13683,0.0,10.0,49
13684,0.0,10.0,49
13685,0.0,10.0,49
13686,0.01,10.0,84
13687,0.0,10.0,84
13688,0.0,9.83,84
13689,3.16,6.84,38
13690,0.0,10.0,56
13691,0.0,10.0,56
13692,0.0,10.0,56
13693,2.64,10.0,67
13694,0.0,9.99,67
13695,0.0,9.13,20
13696,0.03,9.11,3
13697,0.03,10.0,53
13698,0.0,10.0,53
13699,0.0,10.0,53
13700,0.0,10.0,53
13701,0.0,10.0,53
13702,0.0,10.0,53
13703,0.0,10.0,53
13704,0.0,10.0,53
13705,1.47,10.0,55
13706,0.0,10.0,55
13707,0.0,10.0,55
13708,0.0,10.0,3
13709,0.0,10.0,3
13710,0.0,6.44,3
13717,0.06,10.0,51
13718,0.0,10.0,51
13719,0.0,9.94,51
13720,0.0,5.01,35
13721,0.01,10.0,17
13722,0.0,10.0,17
13723,1.64,10.0,13
13724,0.0,10.0,13
13725,0.0,10.0,13
13726,0.0,10.0,13
13727,0.0,10.0,13
13729,1.7,7.71,32
13735,1.7,5.49,15
13736,2.22,8.5,35
13737,0.0,7.3,19
13738,0.0,10.0,24
13739,0.0,10.0,54
13740,2.8,10.0,58
13741,0.0,10.0,58
13742,0.0,10.0,58
13743,2.99,10.0,31
13744,0.0,10.0,31
13745,0.0,10.0,31
13746,0.0,2.02,17
13747,3.69,10.0,13
13748,0.0,10.0,13
13749,0.0,10.0,13
13750,0.0,10.0,13
13751,0.0,10.0,79
13752,1.52,6.16,17
13753,0.0,10.0,32
13754,0.0,10.0,21
13756,0.0,10.0,65
13757,0.0,4.3,65
13758,1.38,10.0,50
13759,0.0,10.0,50
13760,0.0,10.0,50
13761,0.0,10.0,50
13762,0.0,10.0,50
13763,0.0,10.0,50
13764,0.0,8.62,50
13765,0.01,10.0,79
13766,0.0,10.0,79
13767,0.0,10.0,79
13768,0.0,10.0,79
13769,0.01,10.0,46
13772,0.0,10.0,21
13773,0.0,10.0,42
13774,0.0,10.0,42
13780,0.0,10.0,27
13781,0.0,10.0,27
13782,0.0,10.0,27
13783,5.5,10.0,32
13788,2.01,10.0,2
13789,0.0,10.0,2
13790,0.0,10.0,2
13791,0.0,10.0,2
13792,0.0,10.0,2
13793,0.0,10.0,19
13794,0.0,10.0,19
13795,0.0,10.0,19
13796,0.0,10.0,19
13802,3.21,9.45,25
13803,1.52,7.01,81
13804,3.2,10.0,57
13805,0.0,10.0,57
13813,0.0,8.33,85
13814,2.37,7.34,32
13815,0.0,10.0,41
13816,0.0,10.0,41
13822,3.76,10.0,13
13823,0.0,6.24,13
13830,0.0,10.0,3
13831,0.0,10.0,3
13832,0.0,10.0,3
13833,0.0,10.0,3
13834,0.0,10.0,3
13836,1.13,10.0,29
13837,0.0,10.0,29
13838,0.0,10.0,29
13839,0.0,10.0,29
13840,0.0,3.0,24
13844,4.44,10.0,5
13845,0.0,7.36,5
13846,0.0,10.0,60
13847,0.0,10.0,60
13848,0.0,10.0,60
13849,0.0,10.0,60
13850,0.0,10.0,60
13851,0.0,10.0,32
13852,0.0,10.0,32
13853,0.0,10.0,32
13854,0.0,10.0,32
13855,0.0,10.0,32
13856,0.0,10.0,36
13857,0.0,10.0,36
13861,0.0,10.0,3
13862,0.0,10.0,3
13863,0.0,10.0,3
13865,8.96,10.0,71
13866,0.0,10.0,71
13867,0.0,9.99,71
13868,0.06,10.0,80
13869,0.0,10.0,80
13870,0.0,10.0,80
13871,0.0,10.0,80
13872,0.21,10.0,5
13873,0.0,10.0,5
13874,0.0,9.79,5
13875,3.27,7.61,83
13876,2.83,7.16,83
13877,2.2,7.84,23
13879,2.34,10.0,84
13880,0.0,10.0,84
13881,0.0,7.66,84
13882,3.01,6.99,24
13883,0.0,8.71,73
13885,0.0,10.0,26
13886,0.0,10.0,26
13887,0.0,10.0,26
13888,2.12,7.88,37
13889,0.46,10.0,13
13890,0.0,10.0,65
13891,0.0,9.99,3
13892,0.0,10.0,50
13893,0.0,10.0,50
13894,0.0,10.0,50
13895,2.01,10.0,40
13896,0.0,10.0,40
13897,0.0,10.0,40
13898,0.0,10.0,65
13899,0.0,10.0,43
13900,1.54,10.0,9
13901,0.0,10.0,9
13902,0.0,8.46,9
13904,0.0,10.0,56
13905,0.0,10.0,56
13906,0.0,10.0,56
13911,0.0,10.0,72
13912,0.0,10.0,72
13913,0.0,10.0,72
13914,0.0,10.0,3
13915,0.0,10.0,3
13916,0.0,10.0,3
13917,0.0,10.0,3
13920,0.0,1.99,79
13921,0.9,10.0,80
13926,0.01,10.0,31
13927,0.0,10.0,31
13928,0.0,10.0,31
13929,0.0,10.0,31
13930,0.0,10.0,31
13931,0.0,10.0,51
13932,0.0,10.0,51
13933,0.0,10.0,51
13934,0.0,10.0,51
13935,0.0,10.0,11
13936,0.0,10.0,11
13937,1.5,10.0,43
13938,0.51,9.49,57
13941,0.0,10.0,10
13942,0.0,10.0,10
13943,0.0,10.0,10
13944,0.0,9.0,73
13945,0.0,10.0,35
13946,6.16,10.0,12
13947,0.0,10.0,12
13948,0.0,7.14,12
13950,0.0,10.0,32
13951,0.0,10.0,32
13956,0.0,10.0,8
13957,0.0,10.0,8
13958,0.0,10.0,8
13959,0.0,10.0,8
13960,2.01,10.0,50
13961,0.0,10.0,50
13962,0.0,7.99,50
13963,0.0,10.0,49
13964,0.0,10.0,49
13965,0.0,10.0,49
13966,0.0,10.0,49
13967,4.59,10.0,8
13968,0.0,10.0,8
13969,0.0,10.0,8
13970,0.0,10.0,8
13971,0.0,10.0,18
13976,0.0,10.0,9
13977,0.0,10.0,9
13978,0.0,2.59,9
13980,2.02,7.98,58
13981,2.95,10.0,18
13982,0.0,10.0,18
13983,1.4,8.02,0
13985,0.0,10.0,77
13986,0.0,10.0,77
13987,0.0,10.0,77
13991,0.0,10.0,27
13992,0.0,10.0,27
13993,0.0,10.0,27
13994,0.0,10.0,27
13995,0.0,10.0,27
13996,0.37,9.63,13
13999,1.11,10.0,54
14000,0.0,8.89,54
14004,2.57,7.43,54
14005,0.0,10.0,2
14006,0.0,10.0,2
14007,0.0,10.0,2
14008,0.0,10.0,2
14009,0.0,10.0,36
14010,0.0,10.0,36
14011,0.0,10.0,36
14012,0.0,10.0,36
14013,0.0,10.0,36
14014,0.0,10.0,22
14018,0.0,10.0,45
14022,3.15,10.0,60
14023,0.0,6.85,60
14026,0.0,3.0,74
14027,1.78,10.0,10
14028,0.0,10.0,10
14035,2.62,10.0,72
14036,0.0,7.38,72
14037,0.04,10.0,78
14038,0.04,10.0,9
14039,0.0,2.82,9
14040,3.8,10.0,28
14041,0.0,10.0,28
14042,0.0,10.0,28
14043,0.0,10.0,28
14044,0.0,10.0,28
14045,0.0,10.0,28
14046,0.0,9.93,28
14047,3.2,10.0,23
14048,0.0,10.0,23
14049,0.0,3.44,23
14050,1.71,10.0,53
14051,0.0,8.29,53
14052,1.81,10.0,53
14053,0.0,10.0,53
14054,0.0,10.0,53
14055,0.0,10.0,53
14056,0.0,10.0,53
14057,0.0,9.99,53
14058,0.01,10.0,22
14059,0.01,10.0,0
14060,0.0,3.0,9
14061,1.45,10.0,77
14062,0.0,10.0,77
14063,0.0,10.0,77
14064,7.16,10.0,16
14065,0.0,10.0,16
14066,0.0,10.0,16
14067,0.0,10.0,16
14068,0.0,10.0,16
14071,0.01,10.0,68
14072,0.01,10.0,48
14073,0.0,10.0,48
14074,0.0,10.0,48
14075,0.0,10.0,48
14082,0.0,10.0,34
14083,0.0,10.0,34
14084,1.76,9.99,46
14086,0.01,10.0,22
14087,0.0,10.0,22
14088,2.88,5.75,73
14089,0.0,10.0,17
14090,3.66,10.0,52
14091,0.0,10.0,52
14092,0.0,10.0,52
14093,0.0,9.99,52
14095,0.0,10.0,18
14096,0.0,10.0,18
14097,0.0,10.0,18
14098,0.0,3.0,75
14099,0.0,10.0,2
14100,0.0,10.0,2
14101,0.0,10.0,2
14102,0.0,10.0,2
14103,0.0,3.0,23
14105,2.02,8.25,42
14106,0.0,4.34,83
14107,6.97,10.0,72
14108,0.0,7.37,72
14109,0.0,10.0,76
14110,0.0,10.0,82
14111,3.86,10.0,47
14112,0.0,10.0,47
14113,0.0,10.0,47
14114,0.0,10.0,47
14115,0.01,10.0,25
14116,0.0,10.0,25
14117,0.0,10.0,25
14118,0.0,10.0,25
14119,0.01,9.38,32
14120,0.01,10.0,41
14121,0.0,3.0,39
14125,0.0,10.0,76
14126,0.07,10.0,61
14127,0.0,10.0,61
14128,2.33,7.66,45
14129,0.05,10.0,3
14130,0.0,10.0,3
14131,0.0,10.0,3
14132,0.0,10.0,3
14135,0.0,10.0,22
14136,0.0,10.0,22
14137,3.97,10.0,69
14138,0.0,7.41,69
14139,2.12,10.0,0
14140,0.0,2.22,0
14141,0.0,10.0,69
14142,8.93,10.0,31
14143,0.0,10.0,31
14144,0.0,10.0,31
14145,0.0,10.0,31
14146,0.0,9.89,31
14147,1.41,10.0,25
14148,0.0,10.0,25
14149,0.0,9.99,25
14161,2.74,10.0,68
14162,0.0,9.97,68
14164,0.0,10.0,69
14165,0.0,10.0,69
14166,0.0,10.0,69
14167,3.01,6.01,9
14172,0.0,10.0,24
14173,0.01,10.0,63
14174,0.0,10.0,63
14175,0.0,10.0,63
14176,0.0,10.0,63
14177,0.0,10.0,63
14178,0.4,10.0,13
14179,0.0,10.0,13
14180,0.0,10.0,13
14181,0.01,10.0,2
14182,0.0,10.0,2
14183,0.0,10.0,2
14184,8.43,10.0,35
14185,0.0,10.0,35
14187,0.01,10.0,17
14188,0.0,10.0,17
14189,0.01,10.0,61
14190,0.0,10.0,61
14191,2.69,10.0,44
14192,0.0,7.31,44
14193,0.0,10.0,77
14194,0.0,3.0,74
14195,2.96,10.0,82
14199,0.0,10.0,68
14200,0.0,10.0,68
14201,4.91,10.0,22
14202,0.0,5.09,22
14205,0.0,10.0,46
14206,0.0,10.0,36
14207,0.0,10.0,36
14208,0.0,10.0,36
14210,0.0,10.0,63
14211,0.54,9.46,85
14212,0.01,10.0,48
14213,0.0,10.0,48
14214,0.0,10.0,48
14215,0.0,10.0,48
14216,0.0,10.0,48
14218,2.5,5.68,42
14219,0.0,10.0,24
14220,0.0,10.0,24
14221,0.0,10.0,24
14222,0.0,10.0,24
14223,1.03,9.99,64
14224,0.0,10.0,36
14225,0.0,10.0,36
14226,3.0,5.77,72
14227,0.03,10.0,46
14228,0.0,9.98,46
14229,0.03,10.0,31
14230,0.0,10.0,31
14231,0.0,10.0,31
14232,0.0,10.0,31
14233,0.0,10.0,31
14238,0.0,3.0,11
14239,0.0,10.0,2
14240,0.0,10.0,2
14241,0.0,10.0,67
14242,0.0,3.0,76
14243,0.0,10.0,49
14244,0.0,10.0,49
14245,0.0,10.0,49
14246,0.0,10.0,49
14247,0.0,10.0,79
14248,4.38,10.0,38
14249,3.26,10.0,73
14250,0.0,6.74,73
14251,0.0,10.0,19
14252,0.0,10.0,19
14253,0.0,10.0,19
14254,5.53,10.0,38
14256,0.0,3.81,35
14257,0.0,10.0,68
14258,0.0,10.0,36
14259,0.0,10.0,36
14260,0.0,10.0,36
14268,5.81,7.04,54
14269,2.75,10.0,5
14270,0.0,7.25,5
14271,0.0,10.0,36
14272,0.0,10.0,36
14273,2.1,10.0,69
14274,0.0,7.9,69
14275,1.35,8.65,21
14276,0.13,9.87,83
14278,4.33,10.0,54
14279,0.0,5.68,54
14283,0.02,10.0,41
14284,0.0,10.0,41
14285,0.0,10.0,41
14286,0.0,10.0,41
14287,0.0,10.0,41
14288,0.0,10.0,41
14289,0.0,10.0,41
14290,1.48,10.0,33
14291,0.0,8.52,33
14292,0.02,10.0,53
14293,0.0,10.0,53
14294,0.0,10.0,53
14295,0.0,10.0,53
14297,1.83,10.0,2
14298,0.0,10.0,2
14299,0.0,10.0,2
14300,0.0,10.0,2
14301,0.0,9.98,2
14302,0.01,10.0,11
14303,0.0,10.0,11
14304,0.0,3.0,40
14305,0.0,10.0,62
14306,0.0,10.0,11
14308,0.0,10.0,82
14314,0.0,10.0,18
14315,0.0,10.0,18
14316,0.0,10.0,18
14317,0.0,9.98,18
14321,2.79,10.0,40
14322,0.0,10.0,40
14323,0.0,10.0,40
14324,0.0,10.0,40
14325,0.0,10.0,40
14326,0.1,9.27,20
14327,0.1,10.0,13
14328,0.0,10.0,13
14329,0.0,10.0,13
14330,0.1,10.0,27
14331,0.0,10.0,27
14332,0.0,10.0,27
14333,2.76,8.88,84
14334,0.0,10.0,36
14335,0.0,10.0,36
14336,0.0,10.0,36
14339,3.36,6.64,5
14340,0.02,10.0,41
14341,0.0,10.0,41
14342,0.0,10.0,41
14343,0.0,10.0,41
14344,0.0,10.0,41
14345,0.0,10.0,41
14346,0.0,10.0,41
14347,0.0,10.0,41
14348,0.0,10.0,17
14349,0.05,4.12,40
14354,3.19,10.0,83
14355,0.0,10.0,11
14356,0.0,10.0,18
14357,0.0,10.0,66
14358,0.0,10.0,67
14359,0.0,10.0,67
14360,0.0,10.0,31
14361,0.0,10.0,31
14362,0.0,10.0,31
14363,0.0,10.0,31
14364,0.0,10.0,31
14374,0.0,10.0,45
14375,0.0,10.0,45
14376,1.95,7.46,73
14377,0.0,10.0,13
14378,0.0,10.0,13
14379,0.11,9.9,5
14382,1.25,9.99,0
14383,1.15,10.0,32
14384,0.0,10.0,32
14387,0.0,10.0,50
14388,0.0,10.0,50
14389,0.07,9.98,45
14397,0.1,10.0,17
14398,0.0,10.0,17
14399,0.4,10.0,13
14400,0.0,10.0,13
14404,2.5,10.0,13
14405,0.0,10.0,13
14406,0.0,10.0,11
14407,0.0,10.0,11
14408,0.0,10.0,11
14409,0.0,10.0,11
14410,0.0,9.45,11
14413,0.0,10.0,20
14414,0.0,10.0,48
14415,4.85,10.0,6
14416,6.3,10.0,25
14417,0.0,10.0,25
14418,0.0,9.22,25
14419,7.2,10.0,62
14420,0.0,9.99,62
14424,0.0,10.0,80
14425,0.0,10.0,80
14426,0.24,10.0,32
14427,0.0,10.0,32
14428,0.0,10.0,32
14429,0.0,9.76,32
14430,1.82,8.18,35
14434,2.52,10.0,20
14435,0.0,9.98,20
14436,1.79,10.0,3
14437,0.0,10.0,3
14438,0.0,8.53,3
14443,2.53,10.0,9
14444,0.0,7.47,9
14446,0.0,8.59,23
14447,3.03,10.0,6
14448,0.0,10.0,6
14449,0.0,6.96,6
14450,0.0,10.0,36
14451,0.0,10.0,36
14452,6.61,9.99,35
14453,4.11,10.0,46
14454,0.0,5.89,46
14455,0.0,3.8,17
14456,0.93,10.0,48
14462,0.02,10.0,33
14463,0.0,10.0,33
14464,0.0,9.98,33
14474,0.0,10.0,76
14475,0.0,9.49,80
14476,1.39,3.46,83
14478,0.27,10.0,29
14479,0.0,10.0,29
14482,2.45,10.0,53
14483,0.0,10.0,53
14484,0.0,10.0,53
14485,0.0,10.0,53
14486,0.0,10.0,53
14487,0.0,10.0,53
14488,0.0,10.0,24
14489,0.0,10.0,24
14490,0.0,10.0,24
14491,0.0,10.0,24
14492,0.0,10.0,24
14493,0.0,10.0,24
14494,0.0,10.0,24
14495,2.53,9.98,22
14496,0.0,9.99,29
14497,1.22,8.78,3
14498,1.35,10.0,46
14499,0.0,10.0,46
14502,7.07,10.0,80
14503,0.0,10.0,80
14504,0.0,7.37,80
14505,0.0,10.0,41
14507,0.0,10.0,67
14508,0.0,10.0,48
14509,0.0,9.35,48
14510,0.0,10.0,10
14511,7.64,10.0,74
14512,0.0,10.0,19
14513,0.0,10.0,61
14514,0.0,10.0,61
14515,0.0,10.0,61
14516,1.56,5.03,9
14517,0.46,10.0,73
14518,0.0,9.54,73
14521,0.0,8.45,15
14522,3.16,10.0,42
14523,0.0,9.99,42
14524,6.99,10.0,11
14525,0.0,10.0,11
14526,0.0,10.0,11
14527,0.0,10.0,11
14528,0.0,10.0,11
14536,0.63,10.0,50
14537,0.0,9.37,50
14539,0.0,10.0,54
14540,0.0,10.0,54
14544,0.0,10.0,22
14545,0.0,10.0,63
14547,0.0,10.0,78
14548,0.0,1.42,17
14549,0.0,10.0,53
14550,0.0,10.0,53
14551,0.0,10.0,53
14552,0.0,10.0,53
14553,0.0,10.0,53
14554,0.0,10.0,53
14555,0.0,10.0,53
14556,0.0,10.0,53
14563,0.0,10.0,36
14564,0.0,10.0,36
14565,0.0,10.0,36
14566,0.0,10.0,36
14567,0.0,10.0,36
14571,0.0,10.0,23
14572,0.0,10.0,23
14573,0.0,10.0,23
14574,0.0,10.0,23
14575,0.0,10.0,23
14576,1.73,8.28,71
14577,1.89,10.0,51
14578,0.0,10.0,51
14579,0.0,10.0,51
14580,0.0,10.0,51
14581,0.0,10.0,63
14582,0.0,8.4,40
14583,4.3,10.0,0
14584,0.0,6.88,0
14585,0.0,10.0,60
14586,0.0,10.0,60
14587,0.0,10.0,60
14588,0.0,10.0,60
14589,0.0,7.3,76
14590,7.53,10.0,82
14591,0.0,10.0,82
14592,0.0,10.0,82
14593,0.0,9.98,82
14594,0.0,10.0,74
14595,0.0,10.0,58
14596,1.85,8.15,35
14597,0.0,6.43,38
14599,0.0,4.76,83
14600,0.0,10.0,73
14601,0.0,10.0,30
14602,0.0,10.0,22
14603,0.0,10.0,10
14604,0.0,10.0,10
14605,0.0,10.0,10
14608,0.0,10.0,22
14609,0.0,10.0,22
14610,0.0,10.0,22
14611,0.0,10.0,22
14613,0.0,10.0,9
14614,0.0,1.08,9
14616,0.0,10.0,28
14617,0.0,10.0,28
14618,0.0,10.0,28
14619,1.39,10.0,13
14620,0.0,10.0,13
14621,0.0,10.0,13
14622,0.0,10.0,13
14623,0.0,10.0,13
14625,0.0,10.0,3
14626,0.0,10.0,3
14627,0.0,10.0,3
14628,0.0,10.0,3
14629,0.0,10.0,56
14630,0.0,10.0,56
14631,0.0,10.0,38
14632,0.0,6.61,38
14633,1.55,10.0,56
14634,0.0,10.0,56
14635,0.0,10.0,56
14636,2.13,10.0,44
14637,0.0,8.96,44
14638,0.0,10.0,2
14639,0.0,10.0,2
14640,0.0,10.0,2
14641,0.0,10.0,2
14642,3.38,10.0,5
14643,0.0,10.0,5
14644,0.0,10.0,5
14645,0.0,6.62,5
14648,0.0,10.0,20
14649,0.0,10.0,59
14650,0.0,10.0,59
14651,4.22,10.0,15
14652,0.0,10.0,61
14653,0.0,10.0,63
14654,0.0,10.0,63
14655,6.6,10.0,59
14656,0.0,10.0,59
14657,0.0,9.99,59
14658,0.0,10.0,11
14659,0.0,10.0,11
14660,0.0,10.0,11
14661,0.0,10.0,11
14662,0.0,10.0,11
14666,2.43,10.0,23
14667,0.0,7.57,23
14668,0.57,9.43,15
14669,2.34,8.09,65
14670,0.0,10.0,38
14671,0.0,10.0,38
14672,0.0,10.0,38
14673,0.0,10.0,38
14674,0.0,10.0,38
14675,0.0,10.0,82
14676,3.01,10.0,13
14677,0.0,10.0,13
14678,0.0,10.0,13
14679,0.0,6.99,13
14682,1.47,8.53,78
14683,4.2,9.1,39
14684,0.71,10.0,42
14685,0.0,10.0,42
14686,0.0,10.0,42
14687,0.0,10.0,42
14688,0.0,9.29,42
14689,0.88,9.99,80
14690,0.0,10.0,18
14691,0.0,10.0,18
14692,0.0,10.0,32
14693,0.0,10.0,32
14694,0.0,10.0,32
14695,0.0,10.0,32
14696,0.0,10.0,32
14698,0.0,9.98,29
14699,0.0,10.0,29
14700,0.0,10.0,29
14701,0.0,10.0,29
14702,0.0,10.0,29
14704,0.0,10.0,8
14705,0.0,10.0,8
14706,0.0,10.0,8
14708,0.78,10.0,46
14709,0.0,9.22,46
14710,0.0,10.0,36
14711,0.0,10.0,36
14712,0.0,10.0,36
14713,0.0,10.0,36
14714,0.0,10.0,36
14715,0.61,10.0,13
14716,0.0,10.0,13
14717,0.0,10.0,13
14718,0.0,10.0,13
14719,0.0,2.73,17
14720,1.87,10.0,13
14721,0.0,6.48,13
14722,0.0,10.0,14
14724,2.76,10.0,23
14725,0.0,10.0,23
14726,0.0,7.24,23
14727,0.0,9.5,80
14728,3.06,10.0,46
14729,0.0,6.94,46
14730,0.0,10.0,82
14731,0.49,10.0,55
14732,0.0,10.0,55
14733,0.0,10.0,52
14734,0.0,10.0,52
14735,0.0,10.0,66
14736,1.52,9.37,21
14737,0.0,8.31,33
14738,0.0,10.0,20
14739,0.0,10.0,20
14740,3.14,10.0,23
14741,1.73,8.27,17
14742,0.84,10.0,23
14743,0.0,9.16,23
14744,0.0,10.0,41
14745,0.0,10.0,41
14746,0.0,10.0,41
14747,0.0,10.0,41
14748,0.0,3.8,3
14750,0.0,4.36,17
14751,0.0,10.0,82
14752,0.0,10.0,82
14753,0.0,10.0,50
14754,0.0,10.0,50
14755,0.0,10.0,50
14757,0.0,7.83,23
14761,1.68,8.32,67
14763,0.0,10.0,19
14764,0.0,10.0,19
14765,0.0,10.0,19
14766,0.0,10.0,19
14768,0.0,9.89,20
14769,0.0,10.0,82
14770,0.0,8.33,61
14771,0.0,3.42,5
